name,address,type,place,website_url,menu_url,description,gift_card_txt,gift_card_website,contact_website,contact_txt
Dyno Records,"1 Middle St, Newburyport, MA 01950",Record store,amesbury town,https://facebook.com/DynoRecordsNewburyport/#!/DynoRecordsNewburyport/,,,,,,
An Unlikely Story,"111 South St, Plainville, MA 02762",Book store,amesbury town,http://www.anunlikelystory.com/,,,Gift Cards,/an-unlikely-gift-card,/contact-us,Store Info
Yiddish Book Center,"https://www.google.com/local/place/rap/edit/location1021, West St, Amherst, MA 01002",Book store,amherst,http://www.yiddishbookcenter.org/,,,,,/about,About
Reader to Reader,"38 Woodside Ave, Amherst, MA 01002",Book store,amherst,http://www.readertoreader.org/contact,,,,,/contact,Contact Us
Unnameable Books,"48 N Pleasant St, Amherst, MA 01002",Book store,amherst,,,,,,,
Pioneer Valley Educational,"31 Hidden Meadow Rd, Amherst, MA 01002",Book store,amherst,,,,,,,
UMass Store,"1 Campus Center Way, Amherst, MA 01003",Book store,amherst,http://www.umassstore.com/,,,Gift Cards,https://umassstore.com/MerchList.aspx?ID=13490,https://umassstore.com/contact,Contact Us
Grey Matter Books,"47 East St, Hadley, MA 01035",Used book store,amherst,http://www.greymatterbookstore.com/,,,,,,
Ken Lopez Bookseller,"51 Huntington Rd, Hadley, MA 01035",Book store,amherst,http://www.lopezbooks.com/,,,,,/contact/,Contact
Ken Lopez Bookseller,"108 Russell St, Hadley, MA 01035",Rare book store,amherst,https://lopezbooks.com/,,,,,/contact/,Contact
Gabriel Books,"21 Market St, Northampton, MA 01060",Used book store,amherst,,,,,,,
Newbury Comics,"38 Pleasant St, Northampton, MA 01060",Comic book store,amherst,http://www.newburycomics.com/,,"Source for music, movies, comics & other pop culture goods, with an emphasis on independent artists.",Store Gift Cards,/collections/gift-card,/pages/contact-us/,"              
              Contact Us
            "
Bookstore,"74 Main St, Andover, MA 01810",Book store,andover,http://hugobookstores.com/,,,Order gift cards here!,http://hugobookstores.com/hugobooks-giftcard,/contact,Contact Us
Books For Troops,,Book store,andover,,,,,,,
Christian Science Reading Room,"1575 Albatross Dr, Sunnyvale, CA 94087",Book store,andover,http://www.christiansciencesunnyvale.org/reading-room,,,,,/contact-us,Contact Us
Books,,Book store,andover,,,,,,,
Mint Collectibles,"325 Main St, North Reading, MA 01864",Comic book store,andover,http://mintcomicsncards.com/,,,Gift Cards,https://mintcomicsncards.com/gift-card/,https://mintcomicsncards.com/contact/,Contact
Steven Schuyler Bookseller,"129 Park St, North Reading, MA 01864",Book store,andover,http://www.rarebookstore.net/cgi-bin/schuyler/index.html,,,,,https://www.rarebookstore.net/contact.php,Contact
Command D,"172 Merrimack Ave, Dracut, MA 01826",Comic book store,andover,http://www.commandd.com/,,,,,promotions.html,
Avila's Libreria Cristiana,"365 Broadway, Lawrence, MA 01841",Book store,andover,,,,,,,
Ed's Curios and Oddities,,Book store,andover,https://eds-curios-and-oddities.ueniweb.com/?utm_campaign=gmb,,,,,/#contact_us,Contact Me
Used Book Superstore,"149 S Main St, Middleton, MA 01949",Book store,andover,http://www.usedbooksuperstore.com/,,,,,/contact,Contact Us
Comically Speaking,"575 Main St, Reading, MA 01867",Comic book store,andover,http://comicallyspeaking.com/,,,,,tel:7819449636,(781) 944-9636
Barnes & Noble,"1091 El Camino Real, Redwood City, CA 94063",Book store,andover,,,"Bookseller chain stocking housebrand eReader, plus a broad selection of titles for adults & kids.",,,,
Zewks,"74 Main St, Andover, MA 01810",Childrens book store,andover,http://hugobookstores.com/,,,Order gift cards here!,http://hugobookstores.com/hugobooks-giftcard,/contact,Contact Us
Parent Teen Stories,"Kimball Rd, Boxford, MA 01921",Book store,andover,,,,,,,
Circles of Wisdom,"386 Merrimack St #1A, Methuen, MA 01844",Book store,andover,http://www.circlesofwisdom.com/,,,Gift Cards,/gift-cards/,/contact/customer-service/site-login/,Forgot your password?
Newbury Comics,"Northshore Mall, 210 Andover St, Peabody, MA 01960",Comic book store,andover,http://www.newburycomics.com/,,"Source for music, movies, comics & other pop culture goods, with an emphasis on independent artists.",Store Gift Cards,/collections/gift-card,/pages/contact-us/,"              
              Contact Us
            "
Nick's Comic Strip,"85 Andover St, Danvers, MA 01923",Comic book store,andover,http://www.nickscs.com/,,,,,https://nickscs.com/find-us/,Find Us
Hatmarcha Gifts,"19 Aquinnah Cir, Aquinnah, MA 02535",Gift shop,aquinnah,,,,,,,
Book Den East,"71 New York Ave, Oak Bluffs, MA 02557",Used book store,aquinnah,,,,,,,
Lucy Parsons Center,"358 Centre St # A, Jamaica Plain, MA 02130",Book store,aquinnah,https://www.facebook.com/lpcenter/,,,,,,
Ars Libri Ltd,"500 Harrison Ave # 1F, Boston, MA 02118",Book store,aquinnah,http://www.arslibri.com/,,"Revered mainstay boasts a large selection of rare art reference books, periodicals, prints & more.",,,http://visitor.r20.constantcontact.com/d.jsp?llr=kw9l7veab&p=oi&m=1104540986058,Sign up for our Email Catalogues/Newsletters 
Gordon College Bookstore,"255 Grapevine Rd, Wenham, MA 01984",Book store,aquinnah,https://www.bkstr.com/gordonstore/home,,"Campus bookstore chain offering new, used & digital textbooks, plus school-branded merchandise.",,,,
MBL Gift Shop,"100 Water St, Woods Hole, MA 02543",Gift shop,aquinnah,http://www.mbl.edu/mbl-gift-shop/,,,,,/pages/contact-us,"
            Shop Hours
          "
The Book Rack,"13 Medford St, Arlington, MA 02474",Used book store,arlington,http://www.book-rack.com/,,Bookstore chain selling & trading a regularly changing selection of used paperbacks & hardbacks.,,,http://www.book-rack.com/contact-us/,Contact Us
Magic Dragon Comic Book Store,"307 Broadway, Arlington, MA 02474",Comic book store,arlington,https://www.facebook.com/magicdragoncomics,,Quaint collectibles store stocking comic books & graphic novels for all ages in a no-frills setting.,,,#,Contact Magic Dragon Comics on Messenger
AllMusicBooks,,Book store,arlington,,,,,,,
Tufts Bookstore,"46 Professors Row, Medford, MA 02155",Book store,arlington,https://tufts.bncollege.com/,,"Official bookstore of Tufts University, selling textbooks, supplies & school-logo apparel & gifts.",,,/webapp/wcs/stores/servlet/BNCBLocationAndContactView?catalogId=10001&langId=-1&storeId=20051,Contact Us
Lesley University Bookstore,"1815 Massachusetts Ave q4, Cambridge, MA 02140",Book store,arlington,http://lesley.bncollege.com/,,"College textbooks, logo apparel, school supplies, computers, dorm essentials, gifts & souvenirs.",,,/webapp/wcs/stores/servlet/BNCBLocationAndContactView?catalogId=10001&langId=-1&storeId=43057,Contact Us
Bryn Mawr Book Store,"373 Huron Ave, Cambridge, MA 02138",Used book store,arlington,http://www.brynmawrbookstore.com/,,"This bookstore funds scholarships with profits from its array of used, out-of-print & rare titles.",,,,
Comicazi,"407 Highland Ave, Somerville, MA 02144",Comic book store,arlington,http://www.comicazi.com/,,"This snug comic shop also offers items such as graphic novels, games & toys, plus events.",,,,
Robin Bledsoe Horse & Art Books,"1640 Massachusetts Ave, Cambridge, MA 02138",Book store,arlington,http://www.bledsoebooks.com/,,"Established two-room shop dating back to 1973 carrying new, used & rare books about horses & art.",Gift Certificates,/gift-certificates.php,https://www.bledsoebooks.com/contact.php,Contact
Stuart Bennett Rare Books,,Rare book store,arlington,http://www.sbrarebooks.com/,,,,,,
The Book and Board,"626 Main St, Winchester, MA 01890",Comic book store,arlington,http://thebookandboard.com/,,,,,https://thebookandboard.com/contact/,Contact Us
Raven Used Books,"23 Church St, Cambridge, MA 02138",Used book store,arlington,http://ravencambridge.com/,,Used bookstore offering an array of scholarly & general titles plus occasional reading events.,,,,
Ishk Book Services,"33 Richdale Ave, Cambridge, MA 02140",Book store,arlington,https://www.ishk.net/,,,,,https://www.ishk.net/contact-us/,Contact
Grolier Poetry Book Shop,"6 Plympton St, Cambridge, MA 02138",Book store,arlington,http://www.grolierpoetrybookshop.org/,,"Founded in 1927, this well-stocked bookstore focuses exclusively on poetry publications & readings.",,,http://events.constantcontact.com/register/event?llr=6hztvkcab&oeidk=a07egx008jo864091ec,
Katherine Small Gallery,"108 Beacon St, Somerville, MA 02143",Book store,arlington,http://ksmallgallery.com/,,,,,,
Bentley University Bookstore,"175 Forest St, North Waltham, MA 02452",Book store,arlington,http://bentley.bncollege.com/webapp/wcs/stores/servlet/BNCBHomePage?storeId=21552&catalogId=10001&langId=-1,,,,,/webapp/wcs/stores/servlet/BNCBLocationAndContactView?catalogId=10001&langId=-1&storeId=21552,Contact Us
Newbury Comics,,Comic book store,arlington,,,,,,,
Maxima Gift Center,"212 Massachusetts Ave, Arlington, MA 02474",Gift shop,arlington,http://www.maximacenter.com/,,"Cheerful gift shop featuring modern handmade gifts, toys & cards by local & national designers.","

			Gift Card
		
",/gift-card.html,/contact-us.html,"
				CONTACT US
			
"
The Million Year Picnic,"99 Mt Auburn St, Cambridge, MA 02138",Comic book store,arlington,http://themillionyearpicnic.com/,,Long-running comics shop specializing in independent & alternative comic books & graphic novels.,,,https://www.themillionyearpicnic.com/contact-2/,Contact us
The Boston Book Festival,"32R Essex St #5, Cambridge, MA 02139",Book store,arlington,https://bostonbookfest.org/,,,,,,
The Lower Extremity Anatomy Flashcards,,Medical book store,arlington,,,,,,,
The Harvard and MIT Cooperative Society,"1400 Massachusetts Ave, Cambridge, MA 02138",Book store,arlington,http://store.thecoop.com/,,"Venerable bookshop, founded in 1882, offering textbooks plus branded Harvard & MIT clothing.",,,/contact-us/,Contact Us
New England Comics,"14 Eliot St A, Cambridge, MA 02138",Comic book store,arlington,http://www.newenglandcomics.com/,,"Comic shop that also sells graphic novels, posters, T-shirts, trading cards, games & toys.",,,contact.shtml,Contact NEC
Livraria Videira,"80 Central St, Somerville, MA 02143",Christian book store,arlington,,,,,,,
Regina Gifts Inc,"918 Massachusetts Ave, Arlington, MA 02476",Gift shop,arlington,,,"Enduring gift shop, one of a small chain, featuring crystalware, baby presents & religious items.",,,,
Marshall Art Studio,"29 Greene St #1, Somerville, MA 02143",Book store,arlington,http://www.illdave.com/,,,,,about/index.htm,About the Studio
Harvard Coop,,Book store,arlington,,,,,,,
George Cross Books,"6 3rd St, Lexington, MA 02420",Used book store,arlington,http://www.georgecrossbooks.com/,,,,,/servlet/AskBooksellerQuestion?reftype=G&refnum=3181714,Contact this seller
Artbeat Creativity Store & Studio,"212 Massachusetts Ave A, Arlington, MA 02474",Gift shop,arlington,http://artbeatonline.com/,,Pint-sized shop featuring an array of art supplies plus classes of all types & a walk-in studio.,,,https://artbeatonline.com/about-us/contact-us/,Contact Us
Best Book Fairs LLC,"1378 Lincoln Ave, San Jose, CA 95125",Childrens book store,arlington,http://www.hicklebees.com/,,"This bright children's bookstore with a wide selection also features toys, games & author events.",Gift Certificates,https://www.hicklebees.com/gift-cards,http://visitor.r20.constantcontact.com/d.jsp?llr=rq5ujdbab&p=oi&m=1100696156689&sit=yghq4anab&f=3fdba088-b826-4482-9e34-34d60b209b23,Sign Up Now
The Book House,"44 Kidder Ave, Somerville, MA 02144",Book store,arlington,,,,,,,
IndigoReels,,Book store,arlington,,,,,,,
Henry Bear's Park,"685 Massachusetts Ave, Arlington, MA 02476",Toy store,arlington,http://www.henrybear.com/,,"Longtime independent shop filled with a wide variety of children's toys, books & games.", Gift Cards ,/Electronic-Gift-Card,lead-form,Contact Us
Book Wonder,,Book store,arlington,,,,,,,
Giller David,"151 Auburn St, Cambridge, MA 02139",Book store,arlington,,,,,,,
Arlington Centered,"487 Massachusetts Ave, Arlington, MA 02476",Gift shop,arlington,http://davissquared.com/arlington-centered.php,,,,,,
Webb Dordick  Rare Medical Books Dealer,,Rare book store,arlington,https://www.medbks.com/,,,,,/contact,Contact
Civil War Boston,"9 West St, Boston, MA 02111",Book store,arlington,http://www.brattlebookshop.com/,,"Enduring shop with 3 stories of used books & magazines, including rare 1st editions.",Gift Certificates,/gift-certificate,/contact-us,Contact Us
Fitchburg State University Bookstore,"160 Pearl St, Fitchburg, MA 01420",Book store,ashburnham,https://www.bkstr.com/fitchburgstatestore/home,,,,,,
James Gray Booksellers,"46 Hobbs Rd, Princeton, MA 01541",Used book store,ashburnham,http://jamesgray2.wordpress.com/,,,,,,
Creative Connections,"56 Main St #1242, Ashburnham, MA 01430",Gift shop,ashburnham,http://www.ccgiftgallery.com/,,,Gift Certificates,http://www.ccgiftgallery.com/giftcertificates.php,http://www.ccgiftgallery.com/contact-us/,Contact Us
Escape Hatch Books,"27 Main St, Jaffrey, NH 03452",Comic book store,ashburnham,http://www.escapehatchbooks.com/,,,,,#,Contact Escape Hatch Books on Messenger
Culture The Christian book store,,Christian book store,ashburnham,,,,,,,
That's Entertainment,"56 John Fitch Hwy, Fitchburg, MA 01420",Game store,ashburnham,http://www.thatse.com/,,,Gift Certificates,https://www.thatse.com/gift-certificates/,https://www.thatse.com/contact/,Contact Us
Jaffrey Bible House,"24 Main St, Jaffrey, NH 03452",Christian book store,ashburnham,,,,,,,
Central Mass Magazine,"39 Orchard Ln, Templeton, MA 01468",Magazine store,ashburnham,http://centralmassmagazine.com/about-us,,,,,,
FSP Books,"188 Central St # 4, Hudson, MA 01749",Book store,ashburnham,http://www.fire-police-ems.com/,,,,,https://www.fire-police-ems.com/contact.shtml,Contact Us
WPI Bookstore,"100 Institute Road, Rubin Campus Center, Worcester, MA 01609",Book store,ashburnham,http://wpi.bncollege.com/,,,,,/webapp/wcs/stores/servlet/BNCBLocationAndContactView?catalogId=10001&langId=-1&storeId=32554,Contact Us
Valley Wild Books,"492 King St, Littleton, MA 01460",Book store,ashburnham,http://valleywildbooks.com/,,,,,,
Tatnuck Bookseller,"18 Lyman St, Westborough, MA 01581",Book store,ashburnham,http://www.tatnuck.com/,,,GIFT CARDS,https://www.tatnuck.com/gift-cards,,
Enchanted Passage Children's Bookstore and Enrichment Center,"145 Armsby Rd, Sutton, MA 01590",Book store,ashburnham,https://enchantedpassage.com/,,,,,/contact-us,Contact Us 
Toadstool Bookshops,"12 Depot St, Peterborough, NH 03458",Book store,ashburnham,http://www.toadbooks.com/,,,Gift Cards,/gift-cards,http://visitor.constantcontact.com/manage/optin?v=001ytzJgXCdPi4ctQ_h0ck_gAl1PaWwYzU7,here
Anna Maria College Bookstore,"50 Sunset Ln, Paxton, MA 01612",Book store,ashburnham,https://www.bkstr.com/annamariastore/home,,"Campus bookstore chain offering new, used & digital textbooks, plus school-branded merchandise.",,,,
World Eye Bookshop,"134 Main St, Greenfield, MA 01301",Book store,ashburnham,,,,,,,
Assumption College Official Bookstore,"Worcester, MA 01605",Book store,ashburnham,http://assumption.bncollege.com/,,,,,/webapp/wcs/stores/servlet/BNCBLocationAndContactView?catalogId=10001&langId=-1&storeId=88171,Contact Us
I AM Books,"189 North St, Boston, MA 02113",Book store,ashburnham,https://www.iambooksboston.com/,,,Gift Cards,https://squareup.com/gift/23J4E3JWD1BVS/order,https://iambooksboston.com/contact/,Contact
Buttonwood Books and Toys,"747 Chief Justice Cushing Hwy, Cohasset, MA 02025",Book store,ashburnham,http://www.buttonwoodbooksandtoys.com/,,,,https://www.buttonwoodbooksandtoys.com/buttonwood-books-and-toys-gift-card,/about/contacts,Contact Us
Fitchburg State University Bookstore,"160 Pearl St, Fitchburg, MA 01420",Book store,ashby,https://www.bkstr.com/fitchburgstatestore/home,,,,,,
Franklin Pierce University Bookstore,"40 University Dr, Rindge, NH 03461",Book store,ashby,https://www.bkstr.com/franklinpiercestore/home,,,,,,
Kyes Sage House,"14 Concord St, Peterborough, NH 03458",Book store,ashby,,,,,,,
Bauhan Publishing,"70 Main St, Peterborough, NH 03458",Book store,ashby,http://www.bauhanpublishing.com/,,,,,http://www.bauhanpublishing.com/about/contact/,Contact
Callahan & Co Booksellers,"458 NH-123, Sharon, NH 03458",Book store,ashby,,,,,,,
