name,address,type,place,website_url,menu_url,description,gift_card_txt,gift_card_website,contact_website,contact_txt,state,zipcode,store_type
HairAHolics,"43 Lowell Rd, Hudson, NH 03051",Beauty salon,Hudson,http://www.hairaholicsnh.com/,,,Gift Cards,http://www.hairaholicsnh.com/gift-cards.html,http://www.hairaholicsnh.com/contact.html,Contact,NH,03051,beauty_salon
Steve's Barber Shop,"1707 Webster St, Oakland, CA 94612",Barber shop,Oakland,http://www.daxlees.com/,,,"

",https://www.instagram.com/p/B-kaCwWhyH7/,https://www.instagram.com/p/B8zvJSMBTWq/,"

",CA,94612,beauty_salon
serenity in the city salon and spa,"373 Main St, Stoneham, MA 02180",Hair salon,Stoneham,http://www.serenityinthecitymedford.com/,,,"Gift Cards
",https://www.egiftcardexpress.com/live/6/,https://www.serenityinthecitymedford.com/index.php/contacts,"Contact
",MA,02180,beauty_salon
Bella Mano Day Spa,"607 North Ave #14, Wakefield, MA 01880",Day spa,Wakefield,http://www.bellamanodayspa.com/,,,Gift Cards,https://bellamano.boomtime.com/lgift,http://www.bellamanodayspa.com/offers-and-contact,Specials & Contact,MA,01880,beauty_salon
Glo Tanning,"3570 Alameda de las Pulgas, Menlo Park, CA 94025",Tanning salon,Menlo Park,http://www.sambaglow.com/,,,Gift Card,https://sambaglow.com/gift/,https://sambaglow.com/contact/,contact us,CA,94025,beauty_salon
3D Medical Aesthetics,"500 Victory Rd, Quincy, MA 02171",Medical spa,Quincy,https://www.3dmedicalaesthetics.com/,,,"
                  Gift Cards
                ",https://www.3dmedicalaesthetics.com/#giftcards,https://www.3dmedicalaesthetics.com/contactus,Contact Us,MA,02171,beauty_salon
IN Sangee MRRX 07,"1399 Main St, Waltham, MA 02451",Beauty salon,Waltham,http://www.flowers.com/,,,eGift Cards,https://1800flowers.cashstar.com/store?ref=footer,http://www.flowers.com/contact-us,Contact Us,MA,02451,beauty_salon
The Body Mechanist,"45 Main St STE C1, Wareham, MA 02571",Sports massage therapist,Wareham,http://www.thebodymechanist.com/,,,,https://squareup.com/gift/A2B4S2B55JBJQ/order,http://www.thebodymechanist.com/contact.html,Contact Me,MA,02571,beauty_salon
Salon Evolution,"112 State Rd, Sagamore Beach, MA 02562",Beauty salon,Sagamore Beach,http://www.thesalonevolution.com/,,,Contact Us Gift Cards,http://www.thesalonevolution.com/contact-us-gift-cards.html,http://www.thesalonevolution.com/contact-us-gift-cards.html,Contact Us Gift Cards,MA,02562,beauty_salon
Glow Face & Body Spa,"585 Main St, Warren, RI 02885",Beauty salon,Warren,http://www.glowri.com/,,,Gift Certificates,http://www.glowri.com/id54.html,,,RI,02885,beauty_salon
The Arthur Company Salon,"3566 Post Rd, Warwick, RI 02886",Beauty salon,Warwick,http://www.thearthurcompanysalon.com/,,,Gift Cards,http://thearthurcompanysalon.com/gift-cards/,http://thearthurcompanysalon.com/contact-us/,Contact,RI,02886,beauty_salon
Blue Sky Spaworks,"80 Lambert Lind Hwy # 12, Warwick, RI 02886",Hair salon,Warwick,http://www.blueskyspaworks.com/,,,Purchase Gift Certificates,https://blueskyspaworks.boomtime.com/lgift,,,RI,02886,beauty_salon
Michael K Galvin Beauty & Business Academy,"379 Atwood Ave, Cranston, RI 02920",Hair salon,Cranston,http://www.mkgacademy.edu/,,,Gift Cards,http://www.mkgacademy.edu/gift-cards.html,http://www.mkgacademy.edu/contact-us.html,"

contact us

",RI,02920,beauty_salon
Salon Euphoria,"333 Washington St #221, Boston, MA 02108",Hair salon,Boston,http://www.saloneuphoria.com/,,,Gift Cards,https://squareup.com/gift/4387D3G6WXB70/order,http://www.saloneuphoria.com/tel:6177427951,(617) 742-7951,MA,02108,beauty_salon
SkinHealth Centers Wellesley Med Spa,"251 Washington St, Wellesley, MA 02481",Medical spa,Wellesley,http://www.skinhealthcenters.com/,,,Purchase Instant Gift Certificates,https://skinhealth.boomtime.com/lgift,https://www.skinhealthcenters.com/contact-us,Contact,MA,02481,beauty_salon
Alainn,"1 Louise St, Watertown, MA 02472",Hair salon,Watertown,http://alainn.org/,,,"E Gift Cards




",http://squareup.com/gift/S84XKZWPF825S/order,https://www.alainn.org/contact-us,Contact Info,MA,02472,beauty_salon
Renew Bodywork Center For Wellness,"69 Howard St, Watertown, MA 02472",Massage therapist,Watertown,http://www.renewbodywork.net/,,,CrossFit Cityline - $10.00 off all servicesCentral Rock - $10.00 off all services ,http://www.renewbodywork.net/gift-certificates.html,http://www.renewbodywork.net/contact.html,"
				Contact
			",MA,02472,beauty_salon
UniQlaser Center Watertown,"65 Watertown St, Watertown, MA 02472",Medical spa,Watertown,https://www.uniqlaser.com/,,,"
								Giftcards 
							",https://uniqlaser.zenoti.com/webstoreNew/giftcards/4ea2be0f-ebab-471a-bae0-5af15a397fb8,https://www.uniqlaser.com/contact-us/,"
								Contact Us
							",MA,02472,beauty_salon
The Littlest Spa,"45 S Main St, Natick, MA 01760",Day spa,Natick,http://www.thelittlestspa.com/,,,Instant Gift Certificate,https://thelittlestspa.boomtime.com/lgift,http://www.thelittlestspa.com/tel:5086532922,(508) 653-2922,MA,01760,beauty_salon
Pinky & Toes Nail Studio,"33 Boston Turnpike, Shrewsbury, MA 01545",Nail salon,Shrewsbury,http://www.pinkyandtoes.com/,,,Gift Cards,http://www.pinkyandtoes.com/giftcards.html,http://www.pinkyandtoes.com/contactus.html,Contact us,MA,01545,beauty_salon
ANEWU Medical Spa,"30 Daniel Webster Hwy #8, Merrimack, NH 03054",Laser hair removal service,Merrimack,http://www.anewumedicalspa.com/,,,Gift Cards,https://www.anewumedicalspa.com/product/gift-card/,https://www.anewumedicalspa.com/contact-us/,Contact Us,NH,03054,beauty_salon
Barber Walter's,"576b Washington St, Wellesley, MA 02482",Barber shop,Wellesley,http://www.barberwalters.com/,,,eGift Cards Available - Click here! ,https://squareup.com/gift/GRHGJM91T2CXP/order,https://www.barberwalters.com/contact-us,CONTACT,MA,02482,beauty_salon
Ciao Bella Skincare,"102 Bridge Rd, Salisbury, MA 01952",Beauty salon,Salisbury,http://ciaobellaskincare.com/,,,Gift Certificates,http://ciaobellaskincare.com/giftcertificates.php,http://ciaobellaskincare.com/contact/,Contact,MA,01952,beauty_salon
RISE Beauty Studio Co,"316 Newbury St 4th floor, Boston, MA 02115",Beauty salon,Boston,http://www.risebeautystudio.com/,,,Buy A Gift Certificate,https://www.vagaro.com/risebeautystudioco1/gift-certificates,http://risebeautystudio.com/contact/,CONTACT,MA,02115,beauty_salon
Mind Body & Skin,"117 River St, West Springfield, MA 01089",Day spa,West Springfield,http://www.mindbodyandskin.com/,,,"  

Buy a Gift Certificate
",http://www.secure-booker.com/mindbodyskin/ShippableGiftCard.aspx,,,MA,01089,beauty_salon
Kripalu Center For Yoga & Health,"57 Interlaken Rd, Stockbridge, MA 01262",Yoga studio,Stockbridge,https://kripalu.org/,,,Gift Cards,https://kripalu.org/gift-card,https://kripalu.org/about/kripalu/contact-us,Contact Us,MA,01262,beauty_salon
all about you,"23 Village Inn Rd, Westminster, MA 01473",Massage therapist,Westminster,http://www.allaboutyousolutions.com/,,,Purchase a Gift Card,https://www.allaboutyousolutions.com/shop,,,MA,01473,beauty_salon
ChicMed Laser & Esthetic Center,"251 Moody St, Waltham, MA 02453",Medical spa,Waltham,https://chicmed.com/,,,Gift Cards,https://www.chicmed.com/membership/gift-cards/,https://www.chicmed.com/contact-us/,Contact Us,MA,02453,beauty_salon
Sacred Lotus,"151 State Rd, Westport, MA 02790",Spa,Westport,http://www.sacredlotusofwestport.com/,,,Purchase Gift Card,https://www.vagaro.com/sacredlotusofwestport/gift-certificates,https://www.sacredlotusofwestport.com,Contact,MA,02790,beauty_salon
Lip Lab By BITE,"2132 Fillmore St, San Francisco, CA 94115",Cosmetics store,San Francisco,https://www.bitebeauty.com/,,,"


							
											Gift Cards
										

Gift Cards
",https://bitebeauty.cardfoundry.com/giftcards.php,,,CA,94115,beauty_salon
Salon Vivace Williamsburg,"5116 Center St, Williamsburg, VA 23188",Beauty salon,Williamsburg,http://www.salonvivace.com/,,,Gift Certificates,https://www.salonvivace.com/gc_buy.php,https://www.salonvivace.com/locations/,Locations | Services | Prices | Contact,VA,23188,beauty_salon
Shobha Brooklyn,"76 N 4th St, Brooklyn, NY 11249",Hair removal service,Brooklyn,http://www.myshobha.com/,,,Gift Cards,https://shobha.zenoti.com/webstoreNew/giftcards/fc4436d1-899f-49d6-8412-b0e71a1791fe,https://www.myshobha.com/contact-us/,Contact Us,NY,11249,beauty_salon
Rob Peetoom Williamsburg,"101 N 10th St, Brooklyn, NY 11249",Hair salon,Brooklyn,https://www.robpeetoom.nl/,,,Giftcard,https://www.robpeetoom.nl/#giftcard,https://www.robpeetoom.nl/NL/contact,Contact,NY,11249,beauty_salon
Salone Estetica,"6 Thompson St, Winchester, MA 01890",Hair salon,Winchester,http://www.saloneestetica.com/,,,,http://www.saloneestetica.com/gift-cards/,https://saloneestetica.com/about-us/contact/,Contact,MA,01890,beauty_salon
Salon Rosina,"601 Main St, Winchester, MA 01890",Hair salon,Winchester,http://www.salonrosina.com/,,,Gift Cards,https://salonrosina.com/product/gift-cards/,https://salonrosina.com/contact-us/,Contact Us,MA,01890,beauty_salon
Le Mani Day Spa,"63 Shore Rd #21, Winchester, MA 01890",Day spa,Winchester,http://www.lemanidayspa.com/,,,Spa Gift Cards,//www.secure-booker.com/lemanidayspa/ShopOnline/GiftCards.aspx,,,MA,01890,beauty_salon
Anupama Spa and Salon,"80 Winn St, Woburn, MA 01801",Beauty salon,Woburn,http://anupamaspaandsalon.com/,,,Order eGift Card,https://squareup.com/gift/AWQK2QSJ80SST/order,https://www.anupamaspaandsalon.com/contact,CONTACT,MA,01801,beauty_salon
Thesis Beauty,"48 Conwell Ave, Somerville, MA 02144",Beauty salon,Somerville,http://thesisbeauty.com/,,,Gift Cards💌,http://thesisbeauty.com/products/gift-card,http://thesisbeauty.com/pages/contact-us,Contact Us,MA,02144,beauty_salon
Philip Ciampa Salon & Day Spa,"395 Main St, Wakefield, MA 01880",Beauty salon,Wakefield,https://www.philipciampa.com/,,,"


ORDER A GIFT CARD


",https://www.philipciampa.com/shop,https://visitor.r20.constantcontact.com/d.jsp?llr=g9uq6geab&p=oi&m=1104038875974&sit=46dokgtfb&f=eeeb6229-a009-470f-bc2a-59c56085dde6,,MA,01880,beauty_salon
Mane Attraction Salon,"103 Carl St, San Francisco, CA 94117",Beauty salon,San Francisco,http://maneattractionsf.com/,,,"
            Gift Cards
          ",http://maneattractionsf.com/giftcards,http://maneattractionsf.com/contact,"
            Contact
          ",CA,94117,beauty_salon
Parisian Salon & Day Spa,"9 Berlin Rd, Cromwell, CT 06416",Beauty salon,Cromwell,http://parisiandayspa.net/,,,Gift Cards,https://www.parisiandayspa.net/gift-certificates/,https://www.parisiandayspa.net/contact/,Contact,CT,06416,beauty_salon
Elements of Design,"501 Evergreen Way Suite 501, South Windsor, CT 06074",Hair salon,South Windsor,http://www.elementsdesignsalon.com/,,,Gift Cards,https://go.booker.com/location/ElementsofDesign/buy/gift-certificate,https://www.elementsdesignsalon.com/contact-us/,Contact Us,CT,06074,beauty_salon
Cloud Nine Therapeutic Massage,"217 Lincoln St, Winthrop, MA 02152",Massage therapist,Winthrop,http://cloudnineeast.massagetherapy.com/,,,Gift Certificates,http://cloudnineeast.massagetherapy.com/gift-certificates,http://cloudnineeast.massagetherapy.com/contact-information,Contact Information,MA,02152,beauty_salon
CutSplice Seaport,"25 Drydock Ave, Boston, MA 02110",Hair salon,Boston,http://www.cut-splice.com/,,,"

",https://images.squarespace-cdn.com/content/v1/5372c7fae4b05ff1a0844592/1585710779669-M2XNLO7ED4KDFA64IIVC/ke17ZwdGBToddI8pDm48kMoKWkdr-TcIQRF6J0wkTxxZw-zPPgdn4jUwVcJE1ZvWQUxwkmyExglNqGp0IvTJZUJFbgE-7XRK3dMEBRBhUpxT2F2HAFAhBprvYBrVwU20cKSY4s7ZysfyZio4z0LnFqUXxcHoBc25v3yEOvKjMgc/image-asset.jpeg,http://www.cut-splice.com/contact-us,"
            Contact Us
          ",MA,02110,beauty_salon
Cherry Nails,"131 Highland St A, Worcester, MA 01609",Nail salon,Worcester,http://thecherrynails.com/,,,E-Gift,http://thecherrynails.com/gift-card,http://thecherrynails.com/contactus,Contact Us,MA,01609,beauty_salon
