name,address,type,place,description,website_url,menu_url,gift_card_website,contact_website,gift_card_txt,contact_txt,state,zipcode,store_type
Chocolate Cafe,"855 El Camino Real, Palo Alto, CA 94301",Cafe,Palo Alto,Rustic eatery offers a locally sourced Californian menu & fresh bread from the bakery next door.,http://www.mayfieldbakery.com/,,https://www.toasttab.com/mayfield-bakery-cafe/giftcards,http://www.mayfieldbakery.com/contact,Gift Certificates,Contact,CA,94301,restaurant
Van Rensselaer's Restaurant and Raw Bar,"1019 US-6, South Wellfleet, MA 02663",Seafood,South Wellfleet,"Family-run stalwart with local seafood-obsessed menu, microbrews, popular salad bar & kids' meals.",http://vanrensselaers.com/,http://vanrensselaers.com/menus.php,https://swipeit.com/product/1848/van-rensselaers-restaurant--raw-bar,http://vanrensselaers.com/contact,,Contact,MA,02663,restaurant
Lost Dog Pub Orleans,"63 MA-6A, Orleans, MA 02653",Pub,Orleans,,http://www.lostdogpubs.com/,,http://www.lostdogpubs.com/collections/all/products/gift-certificate,http://www.lostdogpubs.com/pages/contact,"

",CONTACT,MA,02653,restaurant
Mac's Shack,"91 Commercial St, Wellfleet, MA 02667",Seafood,Wellfleet,Rustic-chic dining room pairs updated seafood classics & sushi with creative cocktails & wine.,http://macsseafood.com/,http://places.singleplatform.com/macs-shack/menu?ref=integration,https://www.macsseafood.com/basket/product_detail/325,https://www.macsseafood.com/contact-us/customer-service/,Gift Cards,FAQ Shipping,MA,02667,restaurant
Glendale Grill,"65 Glendale St, Easthampton, MA 01027",American,Easthampton,,http://glendalegrill65.com/,https://www.glendalegrill65.com/menu/,http://glendalegrill65.com/gift-cards/,http://glendalegrill65.com/contact/,Gift Cards,Contact,MA,01027,restaurant
Maguire's Bar & Grill,"503 Foundry St, North Easton, MA 02356",Restaurant,North Easton,"Irish tavern offering a traditional pub menu & beer on tap in convivial, wood-paneled surrounds.",http://www.maguiresbarandgrill.com/,,https://maguiresbarandgrill.cardfoundry.com/giftcards.php,,"  

Gift Cards
",,MA,02356,restaurant
La Cucina Ristorante Easton,"140 Main St, North Easton, MA 02356",Italian,North Easton,,http://lacucinasulmare.com/,,http://lacucinasulmare.com/giftcertificates,http://lacucinasulmare.com/contact-us,"
                Gift Certificates
              ","
                Contact Us
              ",MA,02356,restaurant
Chesca's Restaurant,"38 N Water St, Edgartown, MA 02539",Restaurant,Edgartown,Italian-American dishes star at this upscale bistro serving pre-dinner drinks on its quaint porch.,http://www.chescasmv.com/,http://www.chescasmv.com/updates-1/,http://www.chescasmv.com/gift,http://www.chescasmv.com/findus,Gift Certificates,Contact,MA,02539,restaurant
19 Raw Oyster Bar,"19 Church St, Edgartown, MA 02539",Restaurant,Edgartown,A menu featuring seafood towers & contemporary bistro fare in a renovated home with patio seating.,http://19rawoysterbar.com/,,https://www.instagram.com/p/B-FUuqeD5SP/,http://19rawoysterbar.com/#contact-section,"

","
                        Contact
                      ",MA,02539,restaurant
The Dunes,"31 Dunes Rd, Edgartown, MA 02539",New American,Edgartown,"Family-friendly eatery features upscale New American cooking, plus an outdoor deck with ocean views.",https://www.winnetu.com/,https://www.winnetu.com/wp-content/uploads/2020/02/Sample-Dunes-Dinner-Menu-Season-2020.pdf,https://www.winnetu.com/marthas-vineyard-restaurants/gift-certificates/,https://www.winnetu.com/about-us/contact-us/,Gift Certificates,Contact Us,MA,02539,restaurant
Scottish Bakehouse,"977 State Rd, Vineyard Haven, MA 02568",Bakery,Vineyard Haven,"Locally run bakery serving light fare, sweets & gluten-free snacks in cozy digs with outside tables.",http://scottishbakehousemv.com/,http://scottishbakehousemv.com/wp-content/uploads/2017/04/SBH-Sweet-Treats-Spring-2017.pdf,http://vow.custcon.com/sco/vow_default.asp,,GiftCard Balance,,MA,02568,restaurant
CK Pearl,"112 Main St, Essex, MA 01929",Seafood,Essex,Unfussy seafood plates served in comfortable surrounds with a full bar & riverside deck seating.,http://www.ckpearl.com/,,https://www.toasttab.com/ck-pearl-112-main-st/giftcards,http://www.ckpearl.com/contact,Buy E-Gift Cards Here,"
            Contact
          ",MA,01929,restaurant
Woodman's of Essex,"119 Main St, Essex, MA 01929",Seafood,Essex,"Crowds line up at this 1914 seafood specialist with a no-frills, counter-serve setup & big portions.",http://www.woodmans.com/,http://www.woodmans.com/restaurants/menus/,https://www.woodmans.com/product-category/online-gift-certificates/,https://www.woodmans.com/contact-us/directions/,Online Gift Certificates,Directions,MA,01929,restaurant
Mile Marker One Restaurant & Bar,"75 Essex Ave, Gloucester, MA 01930",Grill,Gloucester,"Waterfront resort bar & grill with a variety of dining options, from seafood dishes to a pool bar.",http://www.milemarkerone.com/,https://capeannmarina.com/dining/menus/,https://capeannmarina.com/gift-card/,https://capeannmarina.com/contact-us/,Purchase Gift Cards,Contact Us,MA,01930,restaurant
Nana's Pizza,"416 Main St, Everett, MA 02149",Restaurant,Everett,"Casual counter-serve cafe dispatching pizza, subs, beer & wine, plus gluten-free options.",http://www.nanaseverett.com/,,http://www.nanaseverett.com/#wp_foodtec_page_widget-7,https://nanaseverett.com?storeUrl=https://mainstreet.nanaseverett.com/contact,Gift Cards,Contact,MA,02149,restaurant
The Square Deli,"421 Broadway, Everett, MA 02149",Sandwich,Everett,"Casual hangout with an extensive menu of dinner plates, sandwiches & wraps, pastas & much more.",http://squaredeli.com/,http://squaredeli.com/Menus,http://squaredeli.com/Gift,http://squaredeli.com/Contact,Gift Certificate ,Contact Us ,MA,02149,restaurant
Izzys,"72 Spring St, New Bedford, MA 02740",Restaurant,New Bedford,,https://www.izzyspizza.com/,,https://www.izzyspizza.com/gift-cards/,https://www.izzyspizza.com/company/contact-us/,Gift Cards,Contact Us,MA,02740,restaurant
The Cove Restaurant & Marina,"392 Davol St, Fall River, MA 02720",Seafood,Fall River,"Airy, elegant waterfront restaurant serving American & Portuguese seafood dishes & craft cocktails.",http://www.cove392.com/,http://places.singleplatform.com/the-cove-restaurant--marina/menu?ref=google,https://www.toasttab.com/the-cove-restaurant-marina/giftcards,http://www.cove392.com/contact/,Buy Your Gift Cards Now,Contact,MA,02720,restaurant
The Tipsy Toboggan,"75 Ferry St, Fall River, MA 02721",American,Fall River,"Homey tavern offers a familiar menu of pub classics & drinks in a lodge-like, bi-level setting.",http://www.thetipsytoboggan.com/,,https://swipeit.com/product/1903/tipsy-toboggan,https://www.thetipsytoboggan.com/contact,GIFT CARDS,CONTACT,MA,02721,restaurant
Number One Chinese Restaurant,"1111 Story Rd #1011, San Jose, CA 95122",Chinese,San Jose,,http://goldenchick.com/,,http://goldenchick.com/locations/locations/,http://goldenchick.com/connect/contact/,,Connect,CA,95122,restaurant
The Galley Grille,"66 State Rd #1, Westport, MA 02790",American,Westport,,https://www.galleygrille.com/,https://www.galleygrille.com/menu,https://shop.lafrancehospitality.com/products/lafrance-hospitality-gift-card,https://www.galleygrille.com/contact/,Gift Cards,Contact,MA,02790,restaurant
Water Street Kitchen,"56 Water St, Woods Hole, MA 02543",Restaurant,Woods Hole,,https://waterstreetkitchen.com/,,https://waterstreetkitchen.com/gift,,"
                gift cards
              ",,MA,02543,restaurant
Chapoquoit Grill,"410 W Falmouth Hwy, Falmouth, MA 02540",American,Falmouth,Wood-fired pizzas & Mediterranean staples are served up at this easygoing neighborhood restaurant.,http://chapoquoitgrillwestfalmouth.com/,http://chapoquoitgrillwestfalmouth.com/,http://chapoquoitgrillwestfalmouth.com/gift-card,,"
            Gift Card
          ",,MA,02540,restaurant
Brew City Grill & Brew House,"104 Shrewsbury St, Worcester, MA 01604",American,Worcester,"Bar/eatery with industrial vibe, build-your-own burgers, cocktails & changing menu of 155+ beers.",http://www.brew-city.com/,http://www.brew-city.com/images/Brew_City_Dinner_Menu.pdf,https://brew-city.com/gift-cards/,https://brew-city.com/contact-3/,Gift Cards,Contact,MA,01604,restaurant
Gibbet Hill Grill,"61 Lowell Rd, Groton, MA 01450",Restaurant,Groton,Elegant spot in a converted barn grows the produce featured in its menu of refined New England eats.,http://www.gibbethillgrill.com/,http://www.gibbethillgrill.com/,http://www.gibbethillgrill.com/#giftcard,http://www.gibbethillgrill.com/#contact,Buy a Gift Card,Contact,MA,01450,restaurant
Tavolino,"274 Patriot Pl, Foxborough, MA 02035",Italian,Foxborough,Contemporary pizzeria serves up inventive thin-crust pies & specialty cocktails in a stylish venue.,http://foxborough.tavolinorestaurant.us/,http://foxborough.tavolinorestaurant.us/menu/,http://tavolinofoxborough.securetree.com/,http://foxborough.tavolinorestaurant.us/contact,"
Gift Cards
","
Contact/Direction
",MA,02035,restaurant
Skipjack's,"226 Patriot Pl, Foxborough, MA 02035",Seafood,Foxborough,Classic seafood dishes are the draw at this spacious contemporary standby with a relaxed atmosphere.,http://www.skipjacks.com/,http://www.skipjacks.com/#menu,http://www.skipjacks.com/#gift-cards,http://www.skipjacks.com/contact,"
Gift Cards
","
Contact
",MA,02035,restaurant
Lafayette House,"109 Washington St, Foxborough, MA 02035",American,Foxborough,"This American mainstay founded in 1784 offers steak, seafood & pub grub in cozy surrounds.",http://www.lafayettehouse.com/,http://lafayettehouse.com/wp-content/uploads/2016/01/MENUS-PUB-2014-REVISED-AUGUST.pdf,http://lafayettehouse.com/gift-certificates/,http://lafayettehouse.com/contact-us/,Gift Certificates,Contact,MA,02035,restaurant
Scorpion Bar Patriot Place,"253 Patriot Pl, Foxborough, MA 02035",Mexican,Foxborough,"Clever Mexican fare, cocktails & scorpion bowls served in a large space with dramatic, modern decor.",http://www.scorpionpatriotplace.com/,http://scorpionpatriotplace.com/menu/,http://bneg.com/giftcard/,,GIFT CARDS,,MA,02035,restaurant
Aladdin's Pizza,"4171 N Main St #3, Fall River, MA 02720",Pizza,Fall River,,http://aladdinpizzafallriver.com/,http://aladdinpizzafallriver.com/Menus,http://aladdinpizzafallriver.com/Gift,http://aladdinpizzafallriver.com/Contact,Gift Certificate ,Contact Us ,MA,02720,restaurant
The Back Nine Club,"17 Heritage Hill Dr, Lakeville, MA 02347",Restaurant,Lakeville,"Casual bar/restaurant in a golf-course clubhouse, offering hearty American fare with a global touch.",http://thebacknineclub.com/,https://www.thebacknineclub.com/the-pub/,https://swipeit.com/product/235/the-back-nine-pub,https://www.thebacknineclub.com/contact/,Gift Cards Available!,Contact,MA,02347,restaurant
Bradford Tavern,"87 Haverhill St, Rowley, MA 01969",Restaurant,Rowley,American fare & creative cocktails served in a charming house with rustic beams & modern decor.,http://www.bradfordtavern.com/,http://www.bradfordtavern.com/wp-content/uploads/2015/01/BRADFORD-FUNCTION-MENU-2015-jan.pdf,http://www.bradfordtavern.com/gift-cards,http://www.bradfordtavern.com/contact,"
            Gift Cards
          ","
            Contact
          ",MA,01969,restaurant
Village Square Restaurant,"103 N Loudoun St, Winchester, VA 22601",Breakfast,Winchester,"New American dining with a full bar in the rustic, intimate environs of a historic building.",http://www.villagesquarerestaurant.com/,http://www.villagesquarerestaurant.com/dinner/,https://www.villagesquarerestaurant.com/gift-certificates/,,Gift Certificates,,VA,22601,restaurant
Cape Ann Lanes,"53 Gloucester Ave, Gloucester, MA 01930",Restaurant,Gloucester,,http://www.capeannlanes.com/,,https://www.capeannlanes.com/giftcards,,,,MA,01930,restaurant
Tonno Wakefield,"175 North Ave, Wakefield, MA 01880",Restaurant,Wakefield,,http://tonnorestaurant.com/,https://www.tonnorestaurant.com/tonno-wakefield#Menu,https://www.toasttab.com/tonno/giftcards,," Buy an e-Gift Card

",,MA,01880,restaurant
Pie in the Sky Bakery & Cafe,"10 Water St, Woods Hole, MA 02543",Restaurant,Woods Hole,"Open 364 days a year, the local option for homemade pies & baked goods within a coffeehouse setting.",http://www.piecoffee.com/,https://piecoffee.com/menu,https://piecoffee.com/shop/gift-cards,https://piecoffee.com/contact,Gift Cards,Contact,MA,02543,restaurant
Flying Bridge Restaurant,"220 Scranton Ave, Falmouth, MA 02540",Seafood,Falmouth,The harbor views are the draw at this massive American eatery/lounge with a focus on fish fare.,http://www.flyingbridgerestaurant.com/,,http://www.shopcapeonline.com/coonamessettinnflyingbridgegiftcard.aspx,https://flyingbridgerestaurant.com/contact/,"

			GIFT CARD 
",CONTACT,MA,02540,restaurant
Grafton Grill,"10 Bridge St, North Grafton, MA 01536",American,North Grafton,,http://graftongrill.com/,https://www.toasttab.com/grafton-grill/v3,https://www.graftongrill.com/gift-cards,https://www.graftongrill.com/contact,GIFT CARDS,CONTACT,MA,01536,restaurant
Post Office Pub Restaurant,"1 Ray St, North Grafton, MA 01536",American,North Grafton,Old-timey American restaurant & bar decorated with U.S. Postal Service memorabilia.,http://www.postofficepub.com/,https://postofficepub.com/food/,https://swipeit.com/product/1419/post-office-pub,http://postofficepub.com/find-us/,Gift Cards,Find Us,MA,01536,restaurant
New House Of Fancy Pizza,"3 Main St, South Grafton, MA 01560",Pizza,South Grafton,,https://fancyhousepizza.com/,https://fancyhousepizza.com/Menus,https://fancyhousepizza.com/Gift,https://fancyhousepizza.com/Contact,Gift Certificate ,Contact Us ,MA,01560,restaurant
Red Rock Grill and Bar,"66 W Main St, Upton, MA 01568",Grill,Upton,Chefs use ingredients sourced from backyard garden at this rustic-chic spot with adjoining cafe.,http://www.redrockgrillandbar.com/,https://redrockgrillandbar.com/index.php/menu,https://squareup.com/store/red-rock-grill-and-bar,,"Order Red Rock Gift Certificates,Brownies, or Merch Online

",,MA,01568,restaurant
118 Main Street Kitchen & Spirits,"118 Main St, Upton, MA 01568",Restaurant,Upton,,https://www.118mainstreetkitchenandspirits.com/,https://www.118mainstreetkitchenandspirits.com/menus,https://www.toasttab.com/118-main-street-kitchen-and-spirits/giftcards,https://www.118mainstreetkitchenandspirits.com/contact,Giftcards,Contact/Directions,MA,01568,restaurant
Reunion Tap & Table,"198 Worcester St, North Grafton, MA 01536",New American,North Grafton,,http://www.reuniontap.com/,http://places.singleplatform.com/reunion-tap--table/menu?ref=google,https://reuniontap.com/gift-cards/,https://reuniontap.com/contact/,Gift Cards,Contact,MA,01536,restaurant
Family Pizza South Hadley,"334 Newton St, South Hadley, MA 01075",Pizza,South Hadley,"Casual Italian eatery serving pizza, pasta, calzones, pasta, wings & classic entrees.",http://www.familypizzash.com/,http://www.familypizzash.com/id8.html,http://www.familypizzash.com/Gift,http://www.familypizzash.com/Contact,Gift Certificate ,Contact Us ,MA,01075,restaurant
Nadim's Mediterranean Restaurant & Grill,"1390 Main St, Springfield, MA 01103",Mediterranean,Springfield,"Traditional Mediterranean & Lebanese dishes & a full bar offered in a warm, refined atmosphere.",http://www.nadims.com/,http://www.nadims.com/menu,http://www.nadims.com/gift-card,http://www.nadims.com/contact-us,Gift Card,Contact Us ,MA,01103,restaurant
Berkshire Food Coop,"34 Bridge St, Great Barrington, MA 01230",Cafe,Great Barrington,,https://berkshire.coop/,https://berkshire.coop/cafe,https://berkshire.coop/giftcards,https://berkshire.coop/contact,"
                  Gift Cards
                ","
                Contact
              ",MA,01230,restaurant
Cantina 229,"229 Hartsville-New Marlborough Rd, New Marlborough, MA 01230",American,New Marlborough,"A charming, rustic destination for daily changing menus of inventive New American cuisine.",http://cantina229.com/,,https://squareup.com/gift/2KVHN1BJ8KRB4/order,,Order Gift Card,,MA,01230,restaurant
Groton Station House Restaurant,"20 Station Ave, Groton, MA 01450",Fine Dining,Groton,,https://www.grotonstationhouse.com/,https://grotonstationhouse.com/menu/,https://www.toasttab.com/grotonstationhouse/giftcards,https://grotonstationhouse.com/contact/,Buy Online Gift Card,Contact,MA,01450,restaurant
Bailey's Bar & Grille,"18 Main St, Townsend, MA 01469",Grill,Townsend,"Bright eatery with big windows & patio seating offering American fare, trivia night & music.",http://baileysbarandgrille.com/,http://baileysbarandgrille.com/menu/2640759,https://onelink.quickgifts.com/merchant/baileys-bar-and-grille/,http://baileysbarandgrille.com/contact,"  

Buy Gift Cards Online
"," Contact

",MA,01469,restaurant
